amph_id,mouse_name
bf_00020286,Lpp
bf_00020286,Trip6
bf_00020286,Zyx
bf_00020286,Fblim1
bf_00020348,Acap1
bf_00020348,Acap3
bf_00020348,Acap2
bf_00021122,Vamp2
bf_00021122,Vamp1
bf_00021122,Vamp3
bf_00021177,Eno3
bf_00021177,Eno2
bf_00021177,Eno1
bf_00021177,Eno1b
bf_00020719,Dvl1
bf_00020719,Dvl2
bf_00020719,Dvl3
bf_00020667,Afap1l2
bf_00020667,Afap1
bf_00020667,Afap1l1
bf_00014778,Rcan1
bf_00014778,Rcan3
bf_00014778,Rcan2
bf_00014478,Zmym3
bf_00014478,Zmym2
bf_00014478,Zmym4
bf_00014352,Runx1
bf_00014352,Runx3
bf_00014352,Runx2
bf_00014634,Zdhhc9
bf_00014634,Zdhhc14
bf_00014634,Zdhhc18
bf_00022893,Rarg
bf_00022893,Rarb
bf_00022893,Rara
bf_00021408,Smarcd2
bf_00021408,Smarcd3
bf_00021408,Smarcd1
bf_00021660,Igf2bp3
bf_00021660,Igf2bp1
bf_00021660,Igf2bp2
bf_00021423,Fmnl2
bf_00021423,Fmnl3
bf_00021423,Fmnl1
bf_00021868,Cyb561a3
bf_00021868,Cybrd1
bf_00021868,Cyb561
bf_00022194,Grb7
bf_00022194,Grb14
bf_00022194,Grb10
bf_00019213,Dnajb1
bf_00019213,Dnajb4
bf_00019213,Dnajb5
bf_00019443,Pik3r3
bf_00019443,Pik3r1
bf_00019443,Pik3r2
bf_00019387,Slc1a1
bf_00019387,Slc1a3
bf_00019387,Slc1a6
bf_00006672,Vdac3
bf_00006672,Vdac2
bf_00006672,Vdac1
bf_00006251,Ppp3cc
bf_00006251,Ppp3cb
bf_00006251,Ppp3ca
bf_00006224,Herc4
bf_00006224,Herc3
bf_00006059,Prkg2
bf_00006497,Prkg1
bf_00006554,Hnrnpab
bf_00006554,Hnrnpd
bf_00006554,Hnrnpdl
bf_00006741,Cdk1
bf_00025786,Cdk2
bf_00006323,Tcf7l1
bf_00006323,Tcf7l2
bf_00006323,Tcf7
bf_00026574,Etv4
bf_00026574,Etv5
bf_00026574,Etv1
bf_00026570,Dgkg
bf_00026570,Dgka
bf_00026570,Dgkb
bf_00026134,Hoxc6
bf_00026134,Hoxa6
bf_00026134,Hoxb6
bf_00023978,Mical1
bf_00023978,Mical2
bf_00023978,Mical3
bf_00025166,Bmp5
bf_00025166,Bmp6
bf_00025166,Bmp7
bf_00024636,Kcnk15
bf_00024636,Kcnk9
bf_00024636,Kcnk3
bf_00025329,Slco4a1
bf_00003968,Csrp2
bf_00003968,Csrp1
bf_00003968,Csrp3
bf_00004660,Add2
bf_00004660,Add3
bf_00004660,Add1
bf_00005581,Nsd1
bf_00005581,Whsc1
bf_00005581,Whsc1l1
bf_00005469,Kcnip1
bf_00005469,Kcnip4
bf_00005469,Kcnip3
bf_00005378,Sorcs2
bf_00005378,Sorcs1
bf_00005378,Sorcs3
bf_00005354,Ablim1
bf_00005354,Ablim3
bf_00005354,Ablim2
bf_00004317,Slc17a6
bf_00004317,Slc17a7
bf_00004317,Slc17a8
bf_00007446,Hdgfrp3
bf_00007446,Hdgfl1
bf_00007446,Hdgf
bf_00007446,Hdgfrp2
bf_00006851,Plppr5
bf_00006851,Plppr1
bf_00006851,Plppr2
bf_00007226,Sv2c
bf_00007226,Sv2b
bf_00007226,Sv2a
bf_00007169,Bnipl
bf_00007169,Bnip2
bf_00007169,Atcay
bf_00000718,Rmdn3
bf_00000071,Pak7
bf_00000071,Pak4
bf_00000071,Pak6
bf_00000175,Slc29a3
bf_00000175,Slc29a2
bf_00000175,Slc29a1
bf_00000171,Hnrnpul2
bf_00000171,Hnrnpu
bf_00000171,Hnrnpul1
bf_00000879,Sipa1
bf_00000879,Sipa1l1
bf_00000879,Sipa1l2
bf_00000919,Dpf2
bf_00000919,Dpf1
bf_00000919,Dpf3
bf_00001838,Ero1lb
bf_00001838,Ero1l
bf_00001838,4930427A07Rik
bf_00001695,LOC102637882
bf_00001695,Rhox11
bf_00001695,Rhox10
bf_00001695,Prop1
bf_00008041,Celsr3
bf_00008041,Celsr1
bf_00008041,Celsr2
bf_00009182,Flnb
bf_00009182,Flna
bf_00009182,Flnc
bf_00009081,Syp
bf_00009081,Synpr
bf_00009081,Sypl2
bf_00007777,Atxn7l1
bf_00007777,Atxn7
bf_00007777,Atxn7l2
bf_00008502,Srgap3
bf_00008502,Srgap2
bf_00008502,Srgap1
bf_00016379,Mtm1
bf_00016379,Mtmr1
bf_00016379,Mtmr2
bf_00017121,Dtx2
bf_00017121,Dtx4
bf_00017121,Dtx1
bf_00017157,Aldh3b3
bf_00017157,Aldh3b2
bf_00017157,Aldh3b1
bf_00017157,Aldh3a1
bf_00017157,Aldh3a2
bf_00017418,Fbxl19
bf_00017418,Kdm2b
bf_00017418,Kdm2a
bf_00017532,Sez6
bf_00017532,Sez6l
bf_00017532,Sez6l2
bf_00012289,Kctd8
bf_00012289,Kctd12
bf_00012289,Kctd12b
bf_00012730,Zdhhc15
bf_00012730,Zdhhc2
bf_00012730,Zdhhc20
bf_00012903,Nipa2
bf_00012903,Nipal1
bf_00012903,Nipal4
bf_00013130,Clcn4
bf_00013130,Clcn5
bf_00013130,Clcn3
bf_00013184,Fat2
bf_00013184,Fat1
bf_00013184,Fat3
bf_00013303,Lonrf2
bf_00013303,Lonrf3
bf_00013303,Lonrf1
bf_00013555,Gabrb3
bf_00013555,Gabrb1
bf_00013555,Gabrb2
bf_00013659,Vegfb
bf_00013659,Pdgfa
bf_00013659,Pdgfb
bf_00011645,Slc44a2
bf_00011645,Slc44a5
bf_00011645,Slc44a4
bf_00011625,Rxra
bf_00011625,Rxrg
bf_00011625,Rxrb
bf_00011957,Cercam
bf_00011957,Colgalt2
bf_00011957,Colgalt1
bf_00011889,Pkn2
bf_00011889,Pkn1
bf_00011889,Pkn3
bf_00011914,Pbx1
bf_00011914,Pbx3
bf_00011914,Pbx4
bf_00009366,Maf
bf_00009366,Mafb
bf_00009366,Mafa
bf_00009627,Armc10
bf_00009627,Armcx2
bf_00009627,Armcx1
bf_00009627,Armcx3
bf_00009627,Armcx4
bf_00010569,Zhx2
bf_00010569,Zhx1
bf_00010569,Zhx3
bf_00010121,Tshz2
bf_00010121,Tshz1
bf_00010121,Tshz3
bf_00010104,Hnrnpf
bf_00010104,Hnrnph1
bf_00010104,Hnrnph2
bf_00010104,Hnrnph3
bf_00015311,Acsm3
bf_00015311,Acsm4
bf_00015311,Acsm2
bf_00015311,Acsm5
bf_00015868,Prkcg
bf_00015868,Prkca
bf_00015868,Prkcb
bf_00016207,Maff
bf_00016207,Mafk
bf_00016207,Mafg
bf_00016150,Ttyh2
bf_00016150,Ttyh1
bf_00016150,Ttyh3
bf_00015520,Cacna1i
bf_00015520,Cacna1h
bf_00015520,Cacna1g
bf_00026120,Hnrnpa2b1
bf_00026120,Hnrnpa3
bf_00026120,Gm5803
bf_00026120,Hnrnpa1
bf_00002025,Shc1
bf_00002025,Shc2
bf_00002025,Shc3
bf_00002576,L3mbtl4
bf_00002576,L3mbtl1
bf_00002576,L3mbtl3
bf_00002532,Khdrbs3
bf_00002532,Khdrbs2
bf_00002532,Khdrbs1
bf_00002521,Rock2
bf_00002521,Rock1
bf_00003643,Mdc1
bf_00003643,Lypla1
bf_00003643,Lypla2
bf_00003503,Insr
bf_00003503,Insrr
bf_00003503,Igf1r
bf_00003264,Igfbp3
bf_00003264,Igfbp5
bf_00003264,Igfbp4
bf_00003261,Csmd3
bf_00003261,Csmd1
bf_00003261,Csmd2
bf_00002104,Apba3
bf_00002104,Apba2
bf_00002104,Apba1
bf_00002632,Unc13a
bf_00002632,Unc13b
bf_00002632,Unc13c
bf_00002633,Rbpjl
bf_00013517,Rbpj
bf_00002428,Pias2
bf_00002428,Pias3
bf_00002428,Pias1
bf_00002788,Gm14685
bf_00002788,DXBay18
bf_00002788,Gm5639
bf_00002788,Gm5936
bf_00002788,Gm5640
bf_00002788,Mum1
bf_00002788,Mum1l1
bf_00002923,Abhd17b
bf_00002923,Abhd17c
bf_00002923,Abhd17a
bf_00003165,Thbs3
bf_00003165,Comp
bf_00003165,Thbs4
bf_00003144,Iqgap2
bf_00003144,Iqgap1
bf_00003144,Iqgap3
bf_00017796,Mcf2
bf_00017796,Mcf2l
bf_00018798,Stag3
bf_00018798,Stag1
bf_00018798,Stag2
bf_00018041,Rab6a
bf_00018041,Rab6b
bf_00018653,Mbnl1
bf_00018653,Mbnl2
bf_00018653,Mbnl3
bf_00018253,Dock9
bf_00018253,Dock11
bf_00018253,Dock10
bf_00018195,Gpc1
bf_00018195,Gpc6
bf_00018195,Gpc4
bf_00018508,Pak2
bf_00018508,Pak3
bf_00018508,Pak1
bf_00021121,Per2
bf_00021121,Per1
bf_00021121,Per3
bf_00014779,Rdx
bf_00014779,Ezr
bf_00014779,Msn
bf_00014477,Sfpq
bf_00014477,Pspc1
bf_00014477,Nono
bf_00013906,Man1a
bf_00013906,Man1c1
bf_00013906,Man1a2
bf_00013866,Tbx22
bf_00013866,Tbx18
bf_00013866,Tbx15
bf_00014963,Grik1
bf_00014963,Grik3
bf_00014963,Grik2
bf_00014741,Sh3bgr
bf_00014741,Sh3bgrl
bf_00014741,Sh3bgrl2
bf_00014730,Ripply3
bf_00014730,Ripply2
bf_00014730,Ripply1
bf_00014720,Cnksr2
bf_00014720,Cnksr3
bf_00014702,Map3k5
bf_00014702,Map3k15
bf_00014702,Map3k6
bf_00022586,Pon1
bf_00022586,Pon3
bf_00022586,Pon2
bf_00022761,Btd
bf_00023147,Vnn1
bf_00023147,Vnn3
bf_00022323,Senp1
bf_00022323,4930444G20Rik
bf_00022323,AF366264
bf_00022323,Gm5415
bf_00022323,Gm9839
bf_00022323,Senp2
bf_00022307,Kcnh7
bf_00022307,Kcnh6
bf_00022307,Kcnh2
bf_00022215,Inhbb
bf_00022215,Inhba
bf_00015060,Tstd3
bf_00021569,Tstd1
bf_00022064,Ankrd28
bf_00022064,Ankrd44
bf_00022064,Ankrd52
bf_00020130,Ptbp2
bf_00020130,Ptbp3
bf_00020130,Ptbp1
bf_00019868,Foxd3
bf_00019868,Foxd1
bf_00019525,Cdkn2b
bf_00019525,Cdkn2d
bf_00019525,Cdkn2c
bf_00006049,Unc5b
bf_00006049,Unc5a
bf_00006049,Unc5c
bf_00007701,Spock2
bf_00007701,Spock1
bf_00007701,Spock3
bf_00006728,Pax8
bf_00006728,Pax5
bf_00006728,Pax2
bf_00006755,Adamts2
bf_00006755,Adamts3
bf_00006755,Adamts14
bf_00026409,Atp5g1
bf_00026409,Atp5g3
bf_00026409,Atp5g2
bf_00025998,Ppy
bf_00025998,Npy
bf_00025998,Pyy
bf_00025953,11-Mar
bf_00025953,4-Mar
bf_00025953,9-Mar
bf_00026130,Hoxa3
bf_00026130,Hoxb3
bf_00026130,Hoxd3
bf_00026121,Cbx1
bf_00026121,Cbx5
bf_00026121,Cbx3
bf_00024348,Ano3
bf_00024348,Ano4
bf_00024348,Ano5
bf_00024122,Lrrc4
bf_00024122,Lrrc4c
bf_00024122,Lrrc4b
bf_00023827,Cpt1b
bf_00023827,Cpt1c
bf_00023827,Cpt1a
bf_00024543,Gata4
bf_00024543,Gata5
bf_00024543,Gata6
bf_00025238,Ythdf2
bf_00025238,Ythdf3
bf_00025238,Ythdf1
bf_00025293,Ncoa1
bf_00025293,Ncoa2
bf_00025293,Ncoa3
bf_00004829,Nanos3
bf_00004829,Nanos2
bf_00004829,Nanos1
bf_00005071,Scube3
bf_00005071,Scube1
bf_00005071,Scube2
bf_00004934,Dock5
bf_00004934,Dock1
bf_00004934,Dock2
bf_00004939,Pank1
bf_00004939,Pank3
bf_00004939,Pank2
bf_00004374,Ppfia4
bf_00004374,Ppfia2
bf_00004374,Ppfia1
bf_00004351,Pik3c2b
bf_00004351,Pik3c2g
bf_00004351,Pik3c2a
bf_00005920,Nkx2-6
bf_00005920,Nkx2-3
bf_00005920,Nkx2-5
bf_00007076,Rorb
bf_00007076,Rora
bf_00000624,Atl3
bf_00000624,Atl1
bf_00000624,Atl2
bf_00000629,Phf7
bf_00000629,G2e3
bf_00000672,Gcnt4
bf_00000672,Gcnt2
bf_00000672,Gcnt7
bf_00000127,Fmn2
bf_00000127,Fmn1
bf_00000272,Otx2
bf_00000272,Otx1
bf_00001230,Esrrg
bf_00001230,Esrrb
bf_00001230,Esrra
bf_00001305,Slc25a45
bf_00001305,Slc25a47
bf_00001305,Slc25a48
bf_00001326,Pygl
bf_00001326,Pygm
bf_00001326,Pygb
bf_00001756,Arhgap33
bf_00001756,Arhgap30
bf_00001756,Arhgap32
bf_00001541,Strn3
bf_00001541,Strn4
bf_00001541,Strn
bf_00001399,Robo3
bf_00001399,Robo1
bf_00001399,Robo2
bf_00001843,Ahnak
bf_00001843,Prx
bf_00001843,Ahnak2
bf_00001969,Peli1
bf_00001969,Peli3
bf_00001969,Peli2
bf_00009013,Srpk3
bf_00009013,Srpk1
bf_00009013,Srpk2
bf_00008404,Ndnl2
bf_00008404,1700020D05Rik
bf_00008404,Magel2
bf_00008404,Tro
bf_00008339,Cdk17
bf_00008339,Cdk16
bf_00008339,Cdk18
bf_00008291,Brpf1
bf_00008291,Brd1
bf_00008291,Brpf3
bf_00008625,Pdzrn3
bf_00008625,Pdzd4
bf_00008625,Pdzrn4
bf_00016475,Adprhl1
bf_00025309,Adprh
bf_00016987,Dynll2
bf_00016987,BC048507
bf_00016987,Dynll1
bf_00017155,Ankrd13d
bf_00017155,Ankrd13b
bf_00017155,Ankrd13a
bf_00010506,Samd9l
bf_00017352,Kcnj6
bf_00017352,Kcnj5
bf_00017352,Kcnj9
bf_00016668,Cryaa
bf_00016668,Cryab
bf_00016668,Hspb6
bf_00017602,Lcp1
bf_00017602,Pls3
bf_00017602,Pls1
bf_00013580,Tbc1d8
bf_00013580,Tbc1d9b
bf_00013580,Tbc1d9
bf_00013578,Slain1
bf_00013578,Slain2
bf_00013403,Hsph1
bf_00013403,Hspa4
bf_00013403,Hspa4l
bf_00010915,Stxbp2
bf_00010915,Stxbp3
bf_00010915,Stxbp1
bf_00011723,Vav2
bf_00011723,Vav1
bf_00011723,Vav3
bf_00011300,Slc25a23
bf_00011300,Slc25a24
bf_00011300,Slc25a25
bf_00012028,AW551984
bf_00012028,Vwa5a
bf_00009646,Csnk2a2
bf_00009646,Csnk2a1
bf_00009597,Sntb2
bf_00009597,Snta1
bf_00009597,Sntb1
bf_00009419,Pard6a
bf_00009419,Pard6g
bf_00009419,Pard6b
bf_00010008,Elmo1
bf_00010008,Elmo2
bf_00010008,Elmo3
bf_00010392,Wwp2
bf_00010392,Wwp1
bf_00010392,Itch
bf_00015593,Rfng
bf_00015593,Mfng
bf_00015593,Lfng
bf_00016338,Dnajc5b
bf_00016338,Dnajc5
bf_00016338,Dnajc5g
bf_00019652,Rfx3
bf_00019652,Rfx2
bf_00019652,Rfx1
bf_00019824,Fabp6
bf_00019824,Fabp1
bf_00006164,Mapk9
bf_00006164,Mapk8
bf_00006164,Mapk10
bf_00015854,Kctd5
bf_00015854,Kctd17
bf_00015854,Kctd2
bf_00006888,Cks2
bf_00000807,Gpatch11
bf_00002578,Tmem14c
bf_00002578,Tmem14a
bf_00002561,Cad
bf_00023051,Cps1
bf_00002544,Nr0b1
bf_00002544,Nr0b2
bf_00003471,Kif3b
bf_00003471,Kif3c
bf_00003438,Ogfrl1
bf_00003438,Ogfr
bf_00002316,Tarsl2
bf_00002316,Tars
bf_00002316,Tars2
bf_00002828,Csnk1g3
bf_00002828,Csnk1g1
bf_00002828,Csnk1g2
bf_00002850,Fam49a
bf_00002850,Fam49b
bf_00003027,Plagl1
bf_00003027,Plagl2
bf_00003027,Plag1
bf_00003148,Idh2
bf_00021614,Idh1
bf_00018902,Fads2
bf_00018902,Fads3
bf_00018902,Fads1
bf_00018161,Arhgef9
bf_00018161,Spata13
bf_00018161,Arhgef4
bf_00020421,Cideb
bf_00020421,Cidea
bf_00020421,Cidec
bf_00021367,Plod1
bf_00021367,Plod3
bf_00021367,Plod2
bf_00014426,Me2
bf_00014426,Me3
bf_00014426,Me1
bf_00014743,Dynlt3
bf_00014743,Dynlt1a
bf_00014743,Dynlt1f
bf_00014743,Dynlt1c
bf_00014743,Dynlt1b
bf_00014487,Kpna6
bf_00014487,Kpna1
bf_00014657,Tmem30c
bf_00014657,Tmem30b
bf_00014657,Tmem30a
bf_00023159,Pa2g4
bf_00022880,Trak2
bf_00022880,Trak1
bf_00023098,Ctdsp2
bf_00023098,Ctdsp1
bf_00023098,Ctdspl
bf_00021410,Cdk5r2
bf_00021410,Cdk5r1
bf_00022290,Hdac7
bf_00022290,Hdac4
bf_00022290,Hdac5
bf_00021850,Scrn3
bf_00021850,Scrn1
bf_00021850,Scrn2
bf_00022152,Tcf15
bf_00022152,Scx
bf_00022109,Twist1
bf_00022109,Twist2
bf_00018919,Mier3
bf_00018919,Mier1
bf_00019201,Kdm4b
bf_00019201,Kdm4c
bf_00019201,Kdm4a
bf_00019786,Kank4
bf_00019786,Kank2
bf_00019786,Kank3
bf_00019732,Ddo
bf_00013200,Dao
bf_00019806,Mfsd14b
bf_00019806,Mfsd14a
bf_00005992,Psd3
bf_00005992,Psd
bf_00005992,Psd2
bf_00007712,Tacr3
bf_00007712,Tacr1
bf_00006431,Pkd2
bf_00006431,Pkd2l2
bf_00006431,Pkd2l1
bf_00006429,Neurog3
bf_00006429,Neurog1
bf_00006429,Neurog2
bf_00006754,Tll2
bf_00006754,Bmp1
bf_00006754,Tll1
bf_00026242,Shmt1
bf_00026005,Shmt2
bf_00024650,Stt3a
bf_00026019,Stt3b
bf_00026164,Ubp1
bf_00026164,Tfcp2l1
bf_00026164,Tfcp2
bf_00026072,Ovol2
bf_00026072,Ovol1
bf_00026072,Ovol3
bf_00026218,Dlx1
bf_00026218,Dlx6
bf_00023898,Cry2
bf_00023898,Cry1
bf_00024781,9530053A07Rik
bf_00024781,Fcgbp
bf_00024908,Tceb3
bf_00024824,Ext1
bf_00024824,Extl1
bf_00004133,Ptpn5
bf_00004133,Ptpn7
bf_00004133,Ptprr
bf_00004663,Clnk
bf_00004663,Sh2d6
bf_00004663,Blnk
bf_00005394,Bnip3l
bf_00005394,Bnip3
bf_00004849,Atp10a
bf_00004849,Atp10b
bf_00004943,Ctnna2
bf_00004943,Ctnna1
bf_00004943,Ctnna3
bf_00004988,Rnf122
bf_00004988,Rnf24
bf_00006886,Onecut1
bf_00006886,Onecut2
bf_00007415,Ankrd34b
bf_00007415,Ankrd34c
bf_00000214,Tmem151a
bf_00000214,Tmem151b
bf_00000465,Ttbk1
bf_00000465,Ttbk2
bf_00000480,Kirrel
bf_00000480,Kirrel3
bf_00000484,Mia2
bf_00000484,Ctage5
bf_00000514,Rbm4b
bf_00000514,Gm21992
bf_00000514,Rbm4
bf_00000532,Cdca4
bf_00000532,Sertad2
bf_00000037,Aars2
bf_00009337,Aars
bf_00000126,Grem1
bf_00000126,Grem2
bf_00001011,Plekhg1
bf_00001011,Plekhg2
bf_00001011,Plekhg3
bf_00001190,Prkd3
bf_00001190,Prkd2
bf_00001190,Prkd1
bf_00001145,Rela
bf_00001145,Rel
bf_00001145,Relb
bf_00001517,Cdc42bpg
bf_00001517,Cdc42bpb
bf_00001517,Cdc42bpa
bf_00001985,Six6
bf_00001985,Six3
bf_00008743,Itih3
bf_00008201,Kcnd1
bf_00008201,Kcnd3
bf_00008201,Kcnd2
bf_00016363,Msi2
bf_00016363,Msi1
bf_00017109,Def6
bf_00017109,Swap70
bf_00017216,Sbspon
bf_00017547,Sec14l2
bf_00017547,Sec14l4
bf_00017547,Sec14l3
bf_00012913,Mtmr6
bf_00012913,Mtmr7
bf_00012984,Cdx2
bf_00012984,Cdx4
bf_00012480,Ednrb
bf_00012480,Ednra
bf_00013162,Klhl5
bf_00013162,Klhl1
bf_00013162,Klhl4
bf_00013654,Prps2
bf_00013654,Prps1l1
bf_00013654,Prps1
bf_00013654,Prps1l3
bf_00013379,Sumo2
bf_00013379,Sumo3
bf_00012870,Dlc1
bf_00012870,Stard13
bf_00011569,Col5a1
bf_00011569,Col11a1
bf_00011569,Col5a3
bf_00012153,Tor1b
bf_00012153,Tor1a
bf_00012153,Tor2a
bf_00012038,Kyat3
bf_00012038,Kyat1
bf_00012264,Lmx1a
bf_00012264,Lmx1b
bf_00009629,Cyb5r2
bf_00009629,Cyb5r3
bf_00009629,Cyb5r1
bf_00009721,Cbfa2t2
bf_00009721,Cbfa2t3
bf_00009721,Runx1t1
bf_00010111,Dok4
bf_00010111,Dok6
bf_00010111,Dok5
bf_00010248,Gdf6
bf_00010248,Gdf5
bf_00015120,Uts2r
bf_00015335,Rhbdl1
bf_00015335,Rhbdl3
bf_00015335,Rhbdl2
bf_00015832,Rbfox3
bf_00015832,Rbfox1
bf_00016351,Kdelr2
bf_00016351,Kdelr1
bf_00016351,Kdelr3
bf_00017853,Tnfsf13b
bf_00017853,Tnfsf12
bf_00017853,Tnfsfm13
bf_00017853,Tnfsf13
bf_00008488,Fam107b
bf_00008488,Fam107a
bf_00011735,Sult2a8
bf_00011735,Sult2a7
bf_00011735,Sult2a5
bf_00011735,Sult2a1
bf_00011735,Sult2a2
bf_00011735,Sult2a3
bf_00011735,Sult2a4
bf_00011735,Sult2a6
bf_00011735,Sult2b1
bf_00002054,Ube2q1
bf_00002054,AA414768
bf_00002054,E330021D16Rik
bf_00002054,Ube2q2
bf_00002060,Rtn4rl1
bf_00002060,Rtn4rl2
bf_00002188,Arhgef18
bf_00002188,Arhgef28
bf_00002574,Myt1l
bf_00002574,Myt1
bf_00002554,Stk35
bf_00002554,Pdik1l
bf_00003387,Hs3st5
bf_00003387,Hs3st1
bf_00003914,Ubap2
bf_00003914,Ubap2l
bf_00002294,Fam81a
bf_00002294,Fam81b
bf_00002329,Nmrk2
bf_00002329,Nmrk1
bf_00002793,Creb3l3
bf_00002793,Creb3l4
bf_00002793,Creb3
bf_00002889,Arpp19
bf_00002889,Ensa
bf_00002972,Ubc
bf_00003779,Plin3
bf_00003779,Plin2
bf_00003149,Fbn2
bf_00003149,Fbn1
bf_00017680,Kdm6b
bf_00017680,Kdm6a
bf_00017680,Uty
bf_00017880,Pcyt1a
bf_00017880,Pcyt1b
bf_00009898,St3gal1
bf_00009898,St3gal2
bf_00018125,Tbl1xr1
bf_00018125,Tbl1x
bf_00018063,Myo7b
bf_00018063,Myo7a
bf_00018351,Mfsd1
bf_00018881,Acsl3
bf_00018881,Acsl4
bf_00018194,Gpc5
bf_00018194,Gpc3
bf_00011329,Egfl8
bf_00011329,Egfl7
bf_00020255,Plch1
bf_00020255,Plch2
bf_00020588,P3h1
bf_00020588,P3h2
bf_00020632,Clcn2
bf_00020632,Clcn1
bf_00021100,Cep250
bf_00021100,Crocc2
bf_00021100,Crocc
bf_00021118,Kcnab3
bf_00021118,Kcnab2
bf_00020745,Ptpn11
bf_00020745,Ptpn6
bf_00014037,Tiam2
bf_00014037,Tiam1
bf_00014427,Prss23
bf_00014427,Prss35
bf_00013886,Brwd1
bf_00013886,Brwd3
bf_00013886,Phip
bf_00013881,Cited1
bf_00013881,Cited2
bf_00013877,Txlnb
bf_00013877,Txlng
bf_00014305,Tpbgl
bf_00014305,Tpbg
bf_00014858,Nox1
bf_00014858,Nox3
bf_00014858,Cybb
bf_00022598,Mpp2
bf_00022598,Mpp6
bf_00023030,Trio
bf_00023030,Kalrn
bf_00022891,Ankrd33b
bf_00022891,Ankrd33
bf_00023235,Lrp1
bf_00023235,Lrp1b
bf_00021406,Tmem106c
bf_00021406,Tmem106b
bf_00021521,Etl4
bf_00021521,Srcin1
bf_00019133,Prkaca
bf_00019133,Prkacb
bf_00019457,Dync1i2
bf_00019457,Dync1i1
bf_00019494,Dock8
bf_00019494,Dock6
bf_00019494,Dock7
bf_00019655,Fam126a
bf_00019655,Fam126b
bf_00019823,Cdc14b
bf_00019823,Cdc14a
bf_00019533,Mcoln3
bf_00019533,Mcoln1
bf_00006581,Tet2
bf_00006581,Tet3
bf_00006024,Eif4e1b
bf_00006024,Eif4e
bf_00006279,Rbp2
bf_00006279,Rbp7
bf_00025783,Acvr2b
bf_00025783,Acvr2a
bf_00026411,Atf7
bf_00026411,Atf2
bf_00025864,Agap2
bf_00025864,Agap3
bf_00025864,Agap1
bf_00026024,Pcbp2
bf_00026024,Pcbp3
bf_00026248,Stac3
bf_00026248,Stac
bf_00026248,Stac2
bf_00026108,Irf1
bf_00026108,Irf2
bf_00026119,Pura
bf_00026119,Purb
bf_00026338,Klhl40
bf_00026338,Klhl41
bf_00026081,Gpd1l
bf_00026081,Gpd1
bf_00026215,En2
bf_00026215,En1
bf_00024132,Odf3b
bf_00024132,Odf3
bf_00023847,Syt6
bf_00023847,Syt9
bf_00023879,Slc25a18
bf_00023879,Slc25a22
bf_00024542,Rnf19a
bf_00024542,Rnf19b
bf_00024771,Camsap2
bf_00024771,Camsap1
bf_00025064,Fam167b
bf_00025064,Fam167a
bf_00024930,Eomes
bf_00024930,Tbr1
bf_00005302,Stk32c
bf_00005302,Stk32b
bf_00005302,Stk32a
bf_00004675,D10Jhu81e
bf_00004698,Tlx1
bf_00004698,Tlx3
bf_00004817,Adra1a
bf_00004817,Adra1b
bf_00005015,Foxi1
bf_00005015,Foxi2
bf_00005871,Ppp1r3c
bf_00005871,Ppp1r3b
bf_00005889,Hmx1
bf_00005889,Hmx3
bf_00005908,Tial1
bf_00005908,Tia1
bf_00004444,Tspan4
bf_00004444,Tspan9
bf_00007060,Zfand5
bf_00007060,Zfand6
bf_00006912,Rps27l
bf_00006912,Rps27
bf_00006912,Rps27rt
bf_00007166,Anp32a
bf_00007166,Anp32b
bf_00000235,Ncam1
bf_00000235,Ncam2
bf_00000340,Ppm1b
bf_00000340,Ppm1a
bf_00000351,Map3k11
bf_00000351,Map3k9
bf_00000351,Map3k10
bf_00000499,Meis1
bf_00000499,Meis2
bf_00000657,Ccdc85c
bf_00000657,Ccdc85a
bf_00000734,Cep170b
bf_00000734,Cep170
bf_00000742,Papolg
bf_00000742,Papolb
bf_00000742,Papola
bf_00000180,Socs4
bf_00000180,Socs5
bf_00000289,Tmem63c
bf_00000289,Tmem63a
bf_00000289,Tmem63b
bf_00000814,Snx6
bf_00000814,Snx32
bf_00000814,Snx5
bf_00000886,Ttc9c
bf_00000886,Ttc9b
bf_00000886,Ttc9
bf_00000906,Slc38a6
bf_00000906,Slc38a3
bf_00000980,Lgals8
bf_00000980,Lgals4
bf_00001027,Asb14
bf_00001027,Asb15
bf_00001037,Hhipl1
bf_00001037,Hhipl2
bf_00001221,Mob3c
bf_00001221,Mob3a
bf_00001221,Mob3b
bf_00001171,Napb
bf_00001171,Napa
bf_00001515,Cfl2
bf_00001515,Cfl1
bf_00001515,Dstn
bf_00001837,Kcnh1
bf_00001837,Kcnh5
bf_00001699,Thbs1
bf_00001699,Thbs2
bf_00001978,Prph2
bf_00001983,Six1
bf_00001983,Six2
bf_00001987,Bcl11a
bf_00001987,Bcl11b
bf_00008805,Usp11
bf_00008805,Usp4
bf_00008805,Usp15
bf_00008149,Twf1
bf_00008149,Gm4887
bf_00008149,Twf2
bf_00008892,Gpr37
bf_00008892,Gpr37l1
bf_00008040,Creld1
bf_00008040,Creld2
bf_00007977,Gm34768
bf_00007977,Ankrd7
bf_00008102,Arl8a
bf_00008102,Arl8b
bf_00008730,Cacna2d4
bf_00008730,Cacna2d3
bf_00007859,Fgd4
bf_00007859,Fgd2
bf_00007859,Fgd1
bf_00008558,Wnt7a
bf_00008558,Wnt7b
bf_00008027,3110001I22Rik
bf_00008027,LOC101055907
bf_00008027,Pphln1
bf_00016504,Chst3
