QueryID,Symbol,Protein,Family,E.value,BitScore,annos
bf_00001064,ncor2,ENSDARP00000001475,MYB,4.06185e-37,149.0,HYOU1
bf_00001065,neurod6a,ENSDARP00000089629,bHLH,2.5802999999999997e-28,101.0,myod1
bf_00001068,lrrfip2,ENSDARP00000135819,LRRFIP,1.0071800000000001e-115,355.0,FGL1
bf_00001070,pknox2,ENSDARP00000123244,Homeobox,5.03187e-138,406.0,PKNOX2
bf_00001075,cux1a,ENSDARP00000075613,CUT,7.40416e-78,282.0,TRIP11
bf_00001077,rreb1a,ENSDARP00000147091,zf-C2H2,1.4902400000000001e-74,250.0,Adf1
bf_00001079,cica,ENSDARP00000113238,HMG,3.71118e-92,313.0,"RRP1,RRP1B"
bf_00001092,cicb,ENSDARP00000115789,HMG,4.79326e-55,208.0,NFRKB
bf_00001093,zbtb17,ENSDARP00000102422,ZBTB,2.25858e-48,177.0,dbo
bf_00001095,kmt2cb,ENSDARP00000122949,HMG,1.10181e-80,281.0,"CBLB,CBL"
bf_00001099,deaf1,ENSDARP00000107236,SAND,3.34757e-42,156.0,At5g50450
bf_00001104,cux1a,ENSDARP00000075613,CUT,1.10923e-45,174.0,GBP4
bf_00001107,ets2,ENSDARP00000131539,ETS,4.37575e-135,395.0,Ets1_2
bf_00001108,fli1a,ENSDARP00000151205,ETS,0.0,516.0,"FLI1,ERG"
bf_00001109,fli1a,ENSDARP00000071331,ETS,3.4538e-139,403.0,FLI1
bf_00001114,erf,ENSDARP00000087088,ETS,9.58704e-116,359.0,"LOC390937,ETV3L"
bf_00001141,nfxl1,ENSDARP00000124661,zf-NF-X1,5.4715400000000005e-55,204.0,Unc5c
bf_00001145,relb,ENSDARP00000128656,RHD,4.676269999999999e-156,463.0,"RELA,REL,RELB"
bf_00001148,lhx5,ENSDARP00000075139,Homeobox,5.11265e-46,153.0,"CRIP2,CRIP3"
bf_00001151,cux1a,ENSDARP00000150637,CUT,2.26118e-100,333.0,MIPOL1
bf_00001153,foxa2,ENSDARP00000007827,Fork_head,2.1304899999999997e-109,326.0,foxa2
bf_00001155,foxa2,ENSDARP00000007827,Fork_head,3.6865600000000002e-96,291.0,FoxA-2
bf_00001160,pax9,ENSDARP00000070415,PAX,2.4343599999999998e-132,381.0,Pax1_9
bf_00001172,cux1a,ENSDARP00000075613,CUT,1.92026e-83,285.0,GOLGA5
bf_00001178,sox6,ENSDARP00000142819,HMG,3.95401e-46,173.0,GBP1
bf_00001179,baz2ba,ENSDARP00000155414,MBD,1.09455e-57,209.0,GBP1
bf_00001180,cux1a,ENSDARP00000075613,CUT,1.92806e-47,179.0,GBP1
bf_00001183,znf131,ENSDARP00000152732,ZBTB,6.95269e-46,167.0,Trim3
bf_00001185,setdb1a,ENSDARP00000060441,MBD,3.84749e-107,374.0,"MAPKBP1,WDR62"
bf_00001188,nfkb2,ENSDARP00000121285,RHD,6.62782e-91,315.0,tank-1
bf_00001203,kmt2cb,ENSDARP00000122949,HMG,1.10358e-125,445.0,KMT2A
bf_00001210,pms1,ENSDARP00000001250,HMG,6.52802e-142,461.0,MLH3
bf_00001212,baz2ba,ENSDARP00000143831,MBD,3.58825e-87,294.0,Zc2hc1c
bf_00001219,zbtb11,ENSDARP00000101599,ZBTB,2.78267e-156,489.0,ZNF839
bf_00001230,esrrb,ENSDARP00000005364,ESR-like,0.0,541.0,ERR
bf_00001231,nr4a2a,ENSDARP00000100256,NGFIB-like,2.39346e-152,453.0,ESR2
bf_00001232,cux1a,ENSDARP00000075613,CUT,4.05795e-126,436.0,SYNE1
bf_00001235,nfkb2,ENSDARP00000121285,RHD,4.2056499999999997e-51,193.0,MAP3K19
bf_00001236,hic2,ENSDARP00000137761,ZBTB,2.6769399999999998e-50,180.0,USP2
bf_00001249,mespaa,ENSDARP00000152867,bHLH,5.65538e-56,175.0,tx
bf_00001262,BX890597.3,ENSDARP00000146897,RHD,5.92539e-37,129.0,GABPB1
bf_00001266,mef2aa,ENSDARP00000110624,SRF,3.65253e-52,188.0,"RPS6KA4,RPS6KA5"
bf_00001268,arid4a,ENSDARP00000064411,ARID,8.73806e-49,176.0,PRP2
bf_00001286,cicb,ENSDARP00000115789,HMG,3.74633e-44,163.0,PPE21
bf_00001294,bach2b,ENSDARP00000116013,TF_bZIP,2.03802e-48,178.0,kbtbd8
bf_00001306,zbtb40,ENSDARP00000105010,ZBTB,8.77546e-58,205.0,Klhl24
bf_00001307,zgc:158234,ENSDARP00000084529,GCFC,5.11484e-75,256.0,NPHP1
bf_00001316,arid4a,ENSDARP00000064411,ARID,4.38296e-93,330.0,KIF16B
bf_00001327,ssrp1a,ENSDARP00000114529,HMG,7.36821e-45,170.0,CEBPZ
bf_00001329,nfyc,ENSDARP00000126159,NF-YC,6.182380000000001e-44,149.0,DRAP1
bf_00001360,arid4a,ENSDARP00000064411,ARID,7.33376e-40,159.0,FANCM
bf_00001381,kmt2cb,ENSDARP00000122949,HMG,2.5232699999999998e-64,239.0,SIK3
bf_00001390,neurog3,ENSDARP00000106489,bHLH,5.84149e-38,133.0,B4galt2
bf_00001399,arid4a,ENSDARP00000064411,ARID,5.17892e-84,298.0,"ROBO3,ROBO1,ROBO2"
bf_00001401,baz2ba,ENSDARP00000126215,MBD,1.27722e-40,146.0,CLIP1
bf_00001408,kmt2cb,ENSDARP00000122949,HMG,6.244560000000001e-69,247.0,MAP10
bf_00001418,lrrfip2,ENSDARP00000135819,LRRFIP,1.09504e-59,209.0,PHLDB3
bf_00001425,npas2,ENSDARP00000016938,bHLH,1.64619e-47,180.0,SIK2
bf_00001429,nr1d4a,ENSDARP00000093945,THR-like,1.33974e-173,509.0,NR1D1
bf_00001434,baz2ba,ENSDARP00000126215,MBD,2.08555e-60,226.0,"STARD9,KIF16B"
bf_00001442,zbtb40,ENSDARP00000105010,ZBTB,2.11983e-58,213.0,Zfyve19
bf_00001445,mtcl1,ENSDARP00000105439,TSC22,1.70368e-67,220.0,FAM184A
bf_00001448,si:ch73-37h15,ENSDARP00000115377,MYB,3.8587499999999995e-27,107.0,recQ
bf_00001453,zzz3,ENSDARP00000101210,MYB,6.36939e-66,227.0,ROBO1
bf_00001456,hmbox1a,ENSDARP00000037056,Homeobox,1.34453e-81,245.0,HMBOX1
bf_00001461,zgc:171727,ENSDARP00000141815,zf-C2H2,1.46166e-33,120.0,MSS116
bf_00001463,hmbox1a,ENSDARP00000037056,Homeobox,1.09004e-86,265.0,HMBOX1
bf_00001467,nfkb2,ENSDARP00000121285,RHD,4.9161700000000004e-67,224.0,ANKRD17
bf_00001469,si:dkey-56d12,ENSDARP00000095136,THAP,6.64072e-77,244.0,pksF
bf_00001481,baz2ba,ENSDARP00000143831,MBD,2.35803e-40,149.0,ASPRV1
bf_00001482,CABZ01078261.1,ENSDARP00000144668,Homeobox,7.58875e-99,295.0,HMBOX1
bf_00001489,hmbox1a,ENSDARP00000037056,Homeobox,4.9049600000000005e-34,124.0,HMBOX1
bf_00001496,cux1a,ENSDARP00000075613,CUT,8.11546e-77,283.0,Myh10
bf_00001509,zbtb41,ENSDARP00000084051,ZBTB,1.35952e-53,192.0,Klhl24
bf_00001514,zbtb41,ENSDARP00000084051,ZBTB,6.11588e-56,197.0,Klhl24
bf_00001517,BX247888.6,ENSDARP00000151749,LRRFIP,8.748160000000001e-100,327.0,"CDC42BPG,CDC42BPB,CDC42BPA"
bf_00001524,cebpb,ENSDARP00000062701,TF_bZIP,4.28666e-54,187.0,TOR1L2
bf_00001530,setdb1a,ENSDARP00000060441,MBD,3.04798e-89,298.0,rnf213a
bf_00001541,wdhd1,ENSDARP00000099718,HMG,1.3865099999999999e-87,296.0,"STRN3,STRN4,STRN"
bf_00001546,rereb,ENSDARP00000101018,zf-GATA,2.19482e-30,122.0,TDP1
bf_00001552,arid4a,ENSDARP00000064411,ARID,2.6592e-76,259.0,der
bf_00001562,si:ch73-389k6,ENSDARP00000131556,THAP,8.95841e-37,144.0,pan1
bf_00001564,mynn,ENSDARP00000016471,ZBTB,5.47257e-56,200.0,APLF
bf_00001586,cux1a,ENSDARP00000075613,CUT,1.1774799999999999e-92,327.0,CCDC170
bf_00001594,sall2,ENSDARP00000148781,zf-C2H2,1.42363e-74,269.0,Mucin-like protein
bf_00001601,znf1018,ENSDARP00000125166,zf-C2H2,0.0,952.0,ZNF271
bf_00001602,znf1036,ENSDARP00000125431,zf-C2H2,0.0,728.0,ZNF98
bf_00001607,baz2ba,ENSDARP00000143831,MBD,2.02081e-29,120.0,SNW1
bf_00001608,dmrta2,ENSDARP00000057589,DM,6.851659999999999e-37,129.0,gerIA
bf_00001611,cicb,ENSDARP00000115789,HMG,1.61822e-60,227.0,"NRXN2,NRXN3,NRXN1"
bf_00001627,zbtb2b,ENSDARP00000072556,ZBTB,1.4715e-42,160.0,BTBD7
bf_00001629,pax7a,ENSDARP00000139375,PAX,3.67675e-50,170.0,DRGX
bf_00001630,znf1030,ENSDARP00000138279,zf-C2H2,0.0,829.0,ZNF726
bf_00001631,znf1030,ENSDARP00000138279,zf-C2H2,0.0,854.0,ZNF726
bf_00001633,sim1a,ENSDARP00000033085,bHLH,1.37367e-135,418.0,"HIF3A,HIF1A"
bf_00001634,bach2b,ENSDARP00000116013,TF_bZIP,8.818549999999999e-49,179.0,kbtbd8
bf_00001635,zbtb41,ENSDARP00000084051,ZBTB,1.0133700000000001e-53,193.0,Klhl24
bf_00001636,bach2a,ENSDARP00000127854,TF_bZIP,5.3226199999999996e-51,183.0,Klhl24
bf_00001637,zbtb16b,ENSDARP00000128866,ZBTB,2.75685e-113,348.0,KLHL24
bf_00001642,zbtb42,ENSDARP00000135385,ZBTB,5.77776e-50,175.0,KLHL24
bf_00001645,zbtb8b,ENSDARP00000094186,ZBTB,2.4500700000000002e-54,189.0,Klhl24
bf_00001649,mynn,ENSDARP00000016471,ZBTB,5.51413e-38,148.0,hsp90a.1
bf_00001672,baz2ba,ENSDARP00000126215,MBD,1.57686e-50,192.0,CCDC191
bf_00001673,nfkb2,ENSDARP00000121285,RHD,3.1599e-48,180.0,ANK1
bf_00001678,max,ENSDARP00000046034,bHLH,2.17685e-55,168.0,MAX
bf_00001682,zfpm2b,ENSDARP00000138560,zf-C2H2,5.90007e-67,244.0,EIF2AK4
bf_00001684,nfxl1,ENSDARP00000124661,zf-NF-X1,1.0723900000000001e-85,300.0,bark
bf_00001688,bach2a,ENSDARP00000127854,TF_bZIP,1.1575199999999998e-51,183.0,BTBD17
bf_00001691,kmt2cb,ENSDARP00000122949,HMG,3.32152e-104,370.0,CCDC88C
bf_00001692,arid2,ENSDARP00000099617,ARID,2.45526e-59,206.0,CFAP36
bf_00001695,evx1,ENSDARP00000141114,Homeobox,5.7875e-48,160.0,"RHOXF1,ESX1,RHOXF2,RHOXF2B,PROP1"
bf_00001698,clocka,ENSDARP00000014377,bHLH,3.2380199999999997e-103,334.0,FSIP1
bf_00001713,BX294188.1,ENSDARP00000146213,ETS,0.0,574.0,GABPA
bf_00001714,sox3,ENSDARP00000070099,HMG,3.8891199999999997e-91,270.0,SOX2
bf_00001715,sox32,ENSDARP00000138262,HMG,2.9141599999999997e-65,202.0,SoxB1a
bf_00001716,si:rp71-1d10,ENSDARP00000136591,HTH,1.69916e-120,384.0,Jrkl
bf_00001721,kmt2cb,ENSDARP00000122949,HMG,7.15543e-90,300.0,MSMEG_6410
bf_00001723,rest,ENSDARP00000136293,zf-C2H2,6.54614e-86,281.0,rsgI7
bf_00001738,NPAS3,ENSDARP00000147763,bHLH,3.87555e-28,103.0,Lonrf3
bf_00001747,kmt2cb,ENSDARP00000122949,HMG,7.4266e-55,194.0,ARRDC1
bf_00001751,znf992,ENSDARP00000138537,zf-C2H2,0.0,683.0,Prdm9
bf_00001752,zgc:66448,ENSDARP00000036300,zf-C2H2,7.66464e-37,136.0,hmu
bf_00001758,baz2ba,ENSDARP00000101556,MBD,1.84641e-47,171.0,PF13_0198
bf_00001763,mis18bp1,ENSDARP00000101196,MYB,7.27381e-139,450.0,MIS18BP1
bf_00001764,setdb1a,ENSDARP00000060441,MBD,1.95826e-44,159.0,PF11_0240
bf_00001766,CABZ01033178.1,ENSDARP00000133917,zf-C2H2,7.156939999999999e-35,134.0,PCSK2
bf_00001768,znf1026,ENSDARP00000144923,zf-C2H2,0.0,1006.0,ZNF208
bf_00001769,znf977,ENSDARP00000125443,zf-C2H2,0.0,516.0,ZNF678
bf_00001773,zgc:66448,ENSDARP00000036300,zf-C2H2,1.71662e-65,241.0,"WASHC2C,WASHC2A"
bf_00001774,l3mbtl2,ENSDARP00000072956,THAP,1.69415e-53,182.0,PF13_0198
bf_00001792,CABZ01083862.1,ENSDARP00000144440,zf-C2H2,7.25168e-29,116.0,AK7
bf_00001799,zgc:66448,ENSDARP00000036300,zf-C2H2,6.03101e-43,154.0,PF11_0240
bf_00001800,mis18bp1,ENSDARP00000101196,MYB,6.35545e-79,281.0,RPS6KC1
bf_00001804,CABZ01081752.2,ENSDARP00000132644,zf-C2H2,1.1530299999999999e-51,175.0,GTF2E1
bf_00001805,si:dkey-250d21,ENSDARP00000062310,THAP,3.6198e-35,127.0,Thap4
bf_00001814,msx3,ENSDARP00000024644,Homeobox,3.8854799999999997e-50,164.0,MSX2
bf_00001821,patz1,ENSDARP00000129407,ZBTB,1.34838e-41,154.0,Btbd17
bf_00001829,zbtb46,ENSDARP00000117285,ZBTB,1.09901e-40,148.0,btbd17
bf_00001831,tomm20a,ENSDARP00000107839,ARID,3.73647e-35,138.0,RBBP5
bf_00001833,sox18,ENSDARP00000113837,HMG,3.89473e-91,289.0,"DYRK1A,DYRK1B"
bf_00001836,aff2,ENSDARP00000068559,AF-4,6.50821e-89,315.0,NCAPD3
bf_00001843,kmt2cb,ENSDARP00000122949,HMG,1.40085e-88,307.0,"AHNAK,PRX,AHNAK2"
bf_00001856,cux2b,ENSDARP00000118737,CUT,1.6290000000000002e-69,251.0,KTN1
bf_00001866,si:rp71-1d10,ENSDARP00000136591,HTH,3.15915e-52,180.0,PF13_0198
bf_00001867,si:rp71-1d10,ENSDARP00000136591,HTH,3.10139e-104,328.0,Jrkl
bf_00001871,thap12b,ENSDARP00000007187,THAP,1.64739e-52,178.0,Thap4
bf_00001873,foxn3,ENSDARP00000126371,Fork_head,1.06458e-102,313.0,FOXN3
bf_00001875,cux1a,ENSDARP00000075613,CUT,2.41365e-55,204.0,PPP1R21
bf_00001883,arid4a,ENSDARP00000064411,ARID,1.55939e-91,318.0,"LBR,TM7SF2"
bf_00001884,dnajc1,ENSDARP00000073973,MYB,2.16732e-35,132.0,dnaJ
bf_00001888,hnf1a,ENSDARP00000006784,Homeobox,5.33756e-42,141.0,Hmbox1
bf_00001893,dmrt1,ENSDARP00000107644,DM,2.0538199999999998e-92,276.0,Nefh
bf_00001913,kmt2cb,ENSDARP00000122949,HMG,9.15295e-53,189.0,ACBD3
bf_00001919,zbtb40,ENSDARP00000105010,ZBTB,5.68993e-73,255.0,CCDC175
bf_00001935,znf236,ENSDARP00000124331,zf-C2H2,3.80927e-80,285.0,Plg
bf_00001937,lhx2b,ENSDARP00000123264,Homeobox,7.613940000000001e-40,137.0,HHEX
bf_00001939,baz2ba,ENSDARP00000155414,MBD,2.25235e-32,131.0,RTF1
bf_00001947,hnf4g,ENSDARP00000066643,RXR-like,2.0945e-27,109.0,COL1
bf_00001948,nkx2.2a,ENSDARP00000075838,Homeobox,1.72888e-67,209.0,Nk2-2_Nkx2-2
bf_00001954,arid1b,ENSDARP00000119606,ARID,3.47623e-52,197.0,XRN2
bf_00001955,nkx2,ENSDARP00000025546,Homeobox,1.57073e-81,249.0,Nkx2.1
bf_00001974,AL844847.2,ENSDARP00000145173,MBD,5.5554899999999995e-42,165.0,Syne1
bf_00001979,nfkb2,ENSDARP00000121285,RHD,8.04663e-52,177.0,Ppp1r27
bf_00001980,six2b,ENSDARP00000071623,Homeobox,4.11672e-113,327.0,Six4_5
bf_00001983,six1b,ENSDARP00000028379,Homeobox,2.92264e-143,401.0,Six1_2
bf_00001985,six3a,ENSDARP00000075254,Homeobox,4.94591e-132,372.0,Six3_6
bf_00001989,znf526,ENSDARP00000103355,zf-C2H2,2.59869e-66,230.0,CLASRP
bf_00001992,rcor3,ENSDARP00000115189,MYB,0.0,543.0,RCOR3
bf_00002008,tada2b,ENSDARP00000012853,MYB,0.0,570.0,TADA2B
bf_00002012,nfkb2,ENSDARP00000121285,RHD,5.4032899999999996e-45,160.0,ANKRD49
bf_00002016,znf236,ENSDARP00000124331,zf-C2H2,1.4019100000000002e-114,366.0,cdca5-a
bf_00002022,zgc:66448,ENSDARP00000036300,zf-C2H2,1.70109e-114,374.0,AGGF1
bf_00002037,AL844847.2,ENSDARP00000148293,MBD,1.0798499999999999e-52,195.0,MUC19
bf_00002043,nfkb2,ENSDARP00000121285,RHD,1.81422e-59,219.0,"RAI14,ANKRD24"
bf_00002061,znf236,ENSDARP00000124331,zf-C2H2,3.2618000000000003e-71,242.0,asic-2
bf_00002062,setdb1a,ENSDARP00000060441,MBD,1.4124599999999999e-87,299.0,mec-4
bf_00002063,BX294188.1,ENSDARP00000146213,ETS,1.52607e-103,323.0,SPDEF
bf_00002064,setdb1a,ENSDARP00000060441,MBD,3.11942e-45,166.0,SRFBP1
bf_00002071,foxd3,ENSDARP00000107660,Fork_head,3.14107e-73,228.0,FOXB1
bf_00002072,smarca5,ENSDARP00000107618,MYB,0.0,895.0,"CHD2,CHD1"
bf_00002080,znf992,ENSDARP00000138537,zf-C2H2,0.0,847.0,ZNF569
bf_00002081,znf980,ENSDARP00000143351,zf-C2H2,0.0,691.0,ZNF678
bf_00002082,si:dkey-40n15,ENSDARP00000125485,zf-C2H2,4.3077899999999994e-92,268.0,ZNF678
bf_00002083,CABZ01034082.1,ENSDARP00000136262,zf-C2H2,4.13901e-157,437.0,ZNF678
bf_00002084,znf980,ENSDARP00000143351,zf-C2H2,0.0,579.0,ZNF678
bf_00002085,znf977,ENSDARP00000125443,zf-C2H2,0.0,610.0,ZNF723
bf_00002086,wdhd1,ENSDARP00000113096,HMG,6.54991e-64,237.0,HERC1
bf_00002090,e2f4,ENSDARP00000132304,E2F,3.227e-49,173.0,LRRC24
bf_00002096,etv5b,ENSDARP00000065360,ETS,2.74387e-33,128.0,"SH3GL2,SH3GL1,SH3GL3"
bf_00002097,baz2ba,ENSDARP00000143831,MBD,8.72507e-49,187.0,CHAF1A
bf_00002104,znf1035,ENSDARP00000129568,zf-C2H2,7.11485e-64,235.0,"APBA3,APBA2,APBA1"
bf_00002106,znf980,ENSDARP00000143351,zf-C2H2,0.0,586.0,ZNF83
bf_00002118,bnc2,ENSDARP00000104486,zf-C2H2,1.5419e-23,103.0,BNC2
bf_00002119,cux1a,ENSDARP00000075613,CUT,4.10285e-97,339.0,CNTLN
bf_00002120,zbtb17,ENSDARP00000102422,ZBTB,1.5026600000000001e-56,191.0,BCA1
bf_00002121,cux1a,ENSDARP00000075613,CUT,1.34954e-109,377.0,CCDC171
bf_00002125,aff2,ENSDARP00000068559,AF-4,2.26409e-41,148.0,vlpB
bf_00002140,zgc:66448,ENSDARP00000036300,zf-C2H2,4.76099e-65,231.0,KHDC4
bf_00002143,CABZ01083862.1,ENSDARP00000144440,zf-C2H2,1.4919599999999998e-35,134.0,CLEC4E
bf_00002156,znf1026,ENSDARP00000144923,zf-C2H2,0.0,947.0,ZNF710
bf_00002167,tshz1,ENSDARP00000148441,zf-C2H2,1.57662e-54,205.0,KIF24
bf_00002168,pax3a,ENSDARP00000037761,PAX,9.475110000000001e-41,152.0,UBAP1
bf_00002171,znf992,ENSDARP00000138537,zf-C2H2,0.0,787.0,ZNF569
bf_00002172,znf992,ENSDARP00000138537,zf-C2H2,0.0,776.0,ZNF235
bf_00002175,znf979,ENSDARP00000104504,zf-C2H2,0.0,659.0,ZNF678
bf_00002176,znf979,ENSDARP00000104504,zf-C2H2,0.0,660.0,ZNF45
bf_00002177,znf992,ENSDARP00000138537,zf-C2H2,0.0,748.0,ZNF678
bf_00002178,znf979,ENSDARP00000104504,zf-C2H2,0.0,648.0,ZNF678
bf_00002179,znf979,ENSDARP00000104504,zf-C2H2,0.0,639.0,ZNF678
bf_00002180,znf979,ENSDARP00000104504,zf-C2H2,0.0,613.0,ZNF678
bf_00002181,znf1036,ENSDARP00000125431,zf-C2H2,0.0,687.0,ZNF678
bf_00002182,znf1030,ENSDARP00000138279,zf-C2H2,0.0,824.0,ZNF726
bf_00002186,foxj2,ENSDARP00000074846,Fork_head,1.7304500000000002e-32,131.0,MCM3AP
bf_00002188,CABZ01083862.1,ENSDARP00000144440,zf-C2H2,8.38516e-50,180.0,"ARHGEF18,ARHGEF28"
bf_00002196,BX247888.6,ENSDARP00000155336,LRRFIP,4.62711e-72,245.0,CCDC88A
bf_00002199,zbtb34,ENSDARP00000116712,ZBTB,7.96402e-72,237.0,KLHL24
bf_00002202,ahr2,ENSDARP00000096540,bHLH,7.0084e-91,295.0,"SMAP2,SMAP1"
bf_00002203,jarid2b,ENSDARP00000084269,ARID,3.2272699999999998e-27,104.0,MRGBP
bf_00002205,setdb1a,ENSDARP00000060441,MBD,3.93207e-66,234.0,"ESCO1,ESCO2"
bf_00002209,nfkb2,ENSDARP00000121285,RHD,5.6342300000000005e-102,341.0,TRPA1
bf_00002214,nfkb2,ENSDARP00000121285,RHD,1.43858e-91,302.0,ANKDD1A
bf_00002220,fev,ENSDARP00000087775,ETS,7.40921e-49,156.0,Crebbp
bf_00002223,hic2,ENSDARP00000137761,ZBTB,9.90866e-64,221.0,ADAMTSL5
bf_00002224,CABZ01078261.1,ENSDARP00000154081,Homeobox,2.14568e-150,430.0,HMBOX1
bf_00002225,CABZ01078261.1,ENSDARP00000154081,Homeobox,1.37847e-141,407.0,HMBOX1
bf_00002231,pbrm1,ENSDARP00000136629,HMG,1.04373e-63,209.0,Pkd1l3
bf_00002233,pbrm1,ENSDARP00000045970,HMG,3.38673e-37,134.0,infB
bf_00002262,si:dkey-10f23,ENSDARP00000142738,zf-NF-X1,2.21903e-91,318.0,"ADAMTS19,ADAMTS17"
bf_00002268,arid1b,ENSDARP00000119606,ARID,7.749829999999999e-131,436.0,RPRD2
bf_00002273,cux1a,ENSDARP00000075613,CUT,3.14335e-81,266.0,Non-neuronal cytoplasmic intermediate filament protein
bf_00002282,dacha,ENSDARP00000005001,DACH,1.998e-54,192.0,skor1b
bf_00002284,BX324116.3,ENSDARP00000155744,HMG,1.24324e-42,162.0,MPHOSPH10
bf_00002291,arid3b,ENSDARP00000141926,ARID,2.82535e-127,381.0,"ARID3C,ARID3A,ARID3B"
bf_00002297,ebf2,ENSDARP00000152354,COE,1.3938e-33,129.0,MS4A4A
bf_00002298,deaf1,ENSDARP00000107236,SAND,4.44225e-50,182.0,ST14
bf_00002300,zbtb46,ENSDARP00000147768,ZBTB,4.704720000000001e-53,188.0,kbtbd8
bf_00002301,si:dkey-10f23,ENSDARP00000142738,zf-NF-X1,1.07623e-47,180.0,ST14
bf_00002302,zbtb46,ENSDARP00000147768,ZBTB,2.2524099999999998e-51,183.0,kbtbd8
bf_00002303,zbtb46,ENSDARP00000147768,ZBTB,9.56261e-50,178.0,KBTBD2
bf_00002305,zbtb46,ENSDARP00000147768,ZBTB,1.7012800000000001e-44,166.0,KBTBD8
bf_00002307,zbtb40,ENSDARP00000105010,ZBTB,1.58251e-66,232.0,kbtbd8
bf_00002308,zbtb46,ENSDARP00000117285,ZBTB,3.10763e-50,178.0,kbtbd8
bf_00002309,zbtb8a,ENSDARP00000112298,ZBTB,6.34572e-77,249.0,kbtbd8
bf_00002310,zbtb8a,ENSDARP00000112298,ZBTB,3.99672e-73,240.0,kbtbd8
bf_00002313,zgc:158234,ENSDARP00000084529,GCFC,1.4697e-67,231.0,RIOK2
bf_00002314,si:ch73-386h18,ENSDARP00000103045,Homeobox,2.69381e-50,175.0,crf2-1
bf_00002325,zfhx4,ENSDARP00000101036,Homeobox,4.09926e-31,121.0,DCP2
bf_00002334,dnajc1,ENSDARP00000073973,MYB,5.72957e-28,116.0,MIMI_R260
bf_00002338,nr2e3,ENSDARP00000111061,RXR-like,4.10681e-169,480.0,NR2E3
bf_00002344,nfkb2,ENSDARP00000121285,RHD,1.28396e-73,262.0,DAPK1
bf_00002348,baz2ba,ENSDARP00000126215,MBD,4.88012e-41,155.0,CCDC112
bf_00002349,lrrfip1b,ENSDARP00000137539,LRRFIP,1.132e-62,210.0,TPM
bf_00002357,CABZ01083862.1,ENSDARP00000144440,zf-C2H2,2.51876e-33,126.0,nipblb
bf_00002358,BX247888.6,ENSDARP00000151749,LRRFIP,1.8532899999999998e-103,336.0,SPECC1
bf_00002359,arid1aa,ENSDARP00000134422,ARID,7.52459e-54,191.0,DAZAP1
bf_00002364,etv5b,ENSDARP00000065360,ETS,1.9519e-47,175.0,UVR8
bf_00002365,nr2f1a,ENSDARP00000116750,RXR-like,0.0,637.0,"NR2F6,NR2F2,NR2F1"
bf_00002378,baz2ba,ENSDARP00000126215,MBD,2.0406999999999998e-53,195.0,PDCD7
bf_00002381,cux1a,ENSDARP00000075613,CUT,1.7816099999999998e-64,222.0,lamb4
bf_00002384,ssrp1a,ENSDARP00000114529,HMG,1.17443e-37,148.0,COL6A3
bf_00002386,nfkb2,ENSDARP00000121285,RHD,3.22146e-31,127.0,Fem1b
bf_00002389,arid4a,ENSDARP00000108603,ARID,1.0661599999999999e-125,429.0,MYO9B
bf_00002394,setdb1a,ENSDARP00000060441,MBD,5.2513700000000004e-145,486.0,TICRR
bf_00002398,grhl1,ENSDARP00000144151,CP2,3.92793e-72,231.0,PGA18
bf_00002403,cux1a,ENSDARP00000075613,CUT,6.39724e-132,419.0,"LMNB2,LMNB1"
bf_00002407,cux1a,ENSDARP00000075613,CUT,1.91172e-69,250.0,VIM
bf_00002411,baz2ba,ENSDARP00000126215,MBD,1.6524600000000002e-67,240.0,CACTIN
bf_00002413,nfkb2,ENSDARP00000121285,RHD,2.2793599999999997e-39,140.0,OSTF1
bf_00002422,zbtb8b,ENSDARP00000094186,ZBTB,1.19745e-44,160.0,Klhl42
bf_00002426,znf1026,ENSDARP00000139917,zf-C2H2,0.0,769.0,ZNF66
bf_00002428,pias1b,ENSDARP00000128322,zf-MIZ,0.0,740.0,"PIAS2,PIAS3,PIAS1"
bf_00002429,lrrfip2,ENSDARP00000135819,LRRFIP,1.4202999999999999e-88,281.0,Non-neuronal cytoplasmic intermediate filament protein
bf_00002433,AL844847.2,ENSDARP00000148293,MBD,9.348260000000001e-29,121.0,Txndc16
bf_00002450,zgc:113294,ENSDARP00000131487,zf-C2H2,1.14035e-43,151.0,"SMN1,SMN2"
bf_00002452,sub1b,ENSDARP00000025042,PC4,4.16187e-36,117.0,SUB1
bf_00002485,baz2ba,ENSDARP00000155414,MBD,3.2170999999999996e-32,130.0,ABT1
bf_00002489,aebp2,ENSDARP00000022060,zf-C2H2,1.70734e-61,205.0,"HDAC2,HDAC1"
bf_00002491,nfkb2,ENSDARP00000121285,RHD,4.13696e-109,358.0,MIB1
bf_00002508,znf438,ENSDARP00000081763,zf-C2H2,3.03297e-107,341.0,AKAP7
bf_00002512,setdb1a,ENSDARP00000060441,MBD,1.21264e-95,333.0,TEX14
bf_00002514,cicb,ENSDARP00000115789,HMG,3.65175e-70,261.0,"DNMT3B,DNMT3A"
bf_00002515,tox4a,ENSDARP00000056543,HMG,3.45316e-50,186.0,"CC2D1B,CC2D1A"
bf_00002517,sox5,ENSDARP00000113921,HMG,4.43188e-50,188.0,VCPIP1
bf_00002520,rfx5,ENSDARP00000124450,RFX,1.27959e-48,176.0,ZMYM3
bf_00002521,cux1a,ENSDARP00000075613,CUT,6.9907e-75,272.0,"ROCK2,ROCK1"
